X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,ObjectId
-79.5157776,43.620197299999987,172796,GO-20182025935,2018-11-02T23:46:00.000Z,2018-11-02T23:46:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,23,2018,November,2,306,Friday    ,23,Auto Theft,D22,14,Islington-City Centre West (14),43.6201973,-79.5157776,159831
-79.3655319,43.7040634,172797,GO-20182019184,2018-11-02T00:42:00.000Z,2018-11-02T00:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,0,2018,November,2,306,Friday    ,0,Auto Theft,D53,56,Leaside-Bennington (56),43.7040634,-79.3655319,159832
-79.4599152,43.6774826,172798,GO-20182020413,2018-11-01T22:00:00.000Z,2018-11-02T08:02:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,8,2018,November,1,305,Thursday  ,22,Auto Theft,D12,91,Weston-Pellam Park (91),43.6774826,-79.4599152,159833
-79.6133423,43.7321777,172799,GO-20182020692,2018-11-01T21:30:00.000Z,2018-11-02T08:59:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,8,2018,November,1,305,Thursday  ,21,Auto Theft,D23,1,West Humber-Clairville (1),43.7321777,-79.6133423,159834
-79.4134369,43.6607628,172800,GO-20182021093,2018-10-27T21:00:00.000Z,2018-11-02T10:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,10,2018,October,27,300,Saturday  ,21,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6607628,-79.4134369,159835
-79.4134369,43.6607628,172801,GO-20182021093,2018-10-27T21:00:00.000Z,2018-11-02T10:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,November,2,306,Friday    ,10,2018,October,27,300,Saturday  ,21,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6607628,-79.4134369,159836
-79.6034622,43.71915820000001,172802,GO-20181663600,2018-09-08T08:30:00.000Z,2018-09-08T08:50:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,September,8,251,Saturday  ,8,2018,September,8,251,Saturday  ,8,Auto Theft,D23,1,West Humber-Clairville (1),43.7191582,-79.6034622,159837
-79.277832,43.7536926,172803,GO-20182044968,2018-11-05T17:00:00.000Z,2018-11-06T00:40:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,November,6,310,Tuesday   ,0,2018,November,5,309,Monday    ,17,Auto Theft,D41,126,Dorset Park (126),43.7536926,-79.277832,159838
-79.471122699999981,43.671783399999988,172804,GO-20182047200,2018-11-06T10:45:00.000Z,2018-11-06T11:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,November,6,310,Tuesday   ,11,2018,November,6,310,Tuesday   ,10,Auto Theft,D11,90,Junction Area (90),43.6717834,-79.4711227,159839
-79.2991028,43.6924553,172805,GO-20182045745,2018-11-06T06:40:00.000Z,2018-11-06T06:42:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,6,310,Tuesday   ,6,2018,November,6,310,Tuesday   ,6,Auto Theft,D54,61,Taylor-Massey (61),43.6924553,-79.2991028,159840
-79.3602371,43.6600761,172806,GO-2018203483,2018-11-04T00:01:00.000Z,2018-11-04T13:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2018,November,4,308,Sunday    ,13,2018,November,4,308,Sunday    ,0,Auto Theft,D51,72,Regent Park (72),43.6600761,-79.3602371,159841
-79.405571,43.6880608,172807,GO-20182046135,2018-11-05T22:15:00.000Z,2018-11-06T08:23:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,6,310,Tuesday   ,8,2018,November,5,309,Monday    ,22,Auto Theft,D53,96,Casa Loma (96),43.6880608,-79.405571,159842
-79.261131299999988,43.773616799999985,172808,GO-20181053310,2018-06-10T19:00:00.000Z,2018-06-10T19:53:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,June,10,161,Sunday    ,19,2018,June,10,161,Sunday    ,19,Auto Theft,D43,127,Bendale (127),43.7736168,-79.2611313,159843
-79.5256271,43.6613083,172809,GO-20182059336,2018-11-07T21:00:00.000Z,2018-11-08T08:05:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,November,8,312,Thursday  ,8,2018,November,7,311,Wednesday ,21,Auto Theft,D22,9,Edenbridge-Humber Valley (9),43.6613083,-79.5256271,159844
-79.3849564,43.665844,172810,GO-2015130557,2015-01-21T22:00:00.000Z,2015-01-23T00:39:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2015,January,23,23,Friday    ,0,2015,January,21,21,Wednesday ,22,Auto Theft,D51,75,Church-Yonge Corridor (75),43.665844,-79.3849564,159845
-79.5013275,43.7648163,172811,GO-20143580913,2014-12-30T21:00:00.000Z,2014-12-31T19:34:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,December,31,365,Wednesday ,19,2014,December,30,364,Tuesday   ,21,Auto Theft,D31,27,York University Heights (27),43.7648163,-79.5013275,159846
-79.4901657,43.6964302,172812,GO-2015149121,2015-01-25T22:00:00.000Z,2015-01-26T08:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,26,26,Monday    ,8,2015,January,25,25,Sunday    ,22,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.6964302,-79.4901657,159847
-79.5784149,43.6898994,172813,GO-20142056260,2014-05-10T22:30:00.000Z,2014-05-11T07:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,11,131,Sunday    ,7,2014,May,10,130,Saturday  ,22,Auto Theft,D23,1,West Humber-Clairville (1),43.6898994,-79.5784149,159848
-79.5124283,43.7118301,172814,GO-20143457862,2014-12-09T23:30:00.000Z,2014-12-10T08:13:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,December,10,344,Wednesday ,8,2014,December,9,343,Tuesday   ,23,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7118301,-79.5124283,159849
-79.2232285,43.7404671,172815,GO-2015138795,2015-01-23T20:30:00.000Z,2015-01-24T10:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,24,24,Saturday  ,10,2015,January,23,23,Friday    ,20,Auto Theft,D43,139,Scarborough Village (139),43.7404671,-79.2232285,159850
-79.407486,43.6682053,172816,GO-2015155151,2015-01-23T16:00:00.000Z,2015-01-27T07:42:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,January,27,27,Tuesday   ,7,2015,January,23,23,Friday    ,16,Auto Theft,D14,95,Annex (95),43.6682053,-79.407486,159851
-79.5725479,43.6530304,172817,GO-2015132619,2015-01-22T21:00:00.000Z,2015-01-23T10:23:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2015,January,23,23,Friday    ,10,2015,January,22,22,Thursday  ,21,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6530304,-79.5725479,159852
-79.5702362,43.7265511,172818,GO-2015214624,2015-02-05T22:55:00.000Z,2015-02-05T23:19:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,5,36,Thursday  ,23,2015,February,5,36,Thursday  ,22,Auto Theft,D23,4,Rexdale-Kipling (4),43.7265511,-79.5702362,159853
-79.5784149,43.6898994,172819,GO-2015210328,2015-02-05T06:45:00.000Z,2015-02-05T10:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,5,36,Thursday  ,10,2015,February,5,36,Thursday  ,6,Auto Theft,D23,1,West Humber-Clairville (1),43.6898994,-79.5784149,159854
-79.445755,43.7924118,172820,GO-2015212636,2015-02-05T13:30:00.000Z,2015-02-05T16:15:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,February,5,36,Thursday  ,16,2015,February,5,36,Thursday  ,13,Auto Theft,D32,36,Newtonbrook West (36),43.7924118,-79.445755,159855
-79.397377,43.6680336,172821,GO-20142403354,2014-06-29T19:30:00.000Z,2014-06-30T19:59:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,June,30,181,Monday    ,19,2014,June,29,180,Sunday    ,19,Auto Theft,D53,95,Annex (95),43.6680336,-79.397377,159856
-79.5081406,43.7257462,171951,GO-20141998442,2014-05-01T22:00:00.000Z,2014-05-02T06:27:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,2,122,Friday    ,6,2014,May,1,121,Thursday  ,22,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7257462,-79.5081406,159857
-79.5089798,43.7223663,172649,GO-20181963001,2018-10-24T13:25:00.000Z,2018-10-24T13:27:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,October,24,297,Wednesday ,13,2018,October,24,297,Wednesday ,13,Auto Theft,D31,26,Downsview-Roding-CFB (26),43.7223663,-79.5089798,159858
-79.5064316,43.6004982,171952,GO-20142014286,2014-05-04T16:15:00.000Z,2014-05-04T16:40:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,4,124,Sunday    ,16,2014,May,4,124,Sunday    ,16,Auto Theft,D22,18,New Toronto (18),43.6004982,-79.5064316,159859
-79.534019500000014,43.5943642,171953,GO-20142017833,2014-05-04T19:00:00.000Z,2014-05-05T08:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,5,125,Monday    ,8,2014,May,4,124,Sunday    ,19,Auto Theft,D22,19,Long Branch (19),43.5943642,-79.5340195,159860
-79.3437195,43.7758369,172650,GO-20181984290,2018-10-26T20:00:00.000Z,2018-10-27T16:56:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,October,27,300,Saturday  ,16,2018,October,26,299,Friday    ,20,Auto Theft,D33,47,Don Valley Village (47),43.7758369,-79.3437195,159861
-79.5340576,43.6192932,171954,GO-20142024972,2014-04-25T10:45:00.000Z,2014-05-06T11:07:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2014,May,6,126,Tuesday   ,11,2014,April,25,115,Friday    ,10,Auto Theft,D22,14,Islington-City Centre West (14),43.6192932,-79.5340576,159862
-79.4537506,43.755146,172651,GO-20181982177,2018-10-26T23:00:00.000Z,2018-10-27T10:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,October,27,300,Saturday  ,10,2018,October,26,299,Friday    ,23,Auto Theft,D32,34,Bathurst Manor (34),43.755146,-79.4537506,159863
-79.4248428,43.6959915,171955,GO-20142030191,2014-05-06T23:30:00.000Z,2014-05-07T07:36:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,7,127,Wednesday ,7,2014,May,6,126,Tuesday   ,23,Auto Theft,D13,106,Humewood-Cedarvale (106),43.6959915,-79.4248428,159864
-79.337944,43.7482758,171956,GO-20142030325,2014-05-06T22:00:00.000Z,2014-05-07T08:05:00.000Z,House,2135,210,Theft Of Motor Vehicle,2014,May,7,127,Wednesday ,8,2014,May,6,126,Tuesday   ,22,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7482758,-79.337944,159865
-79.214897199999982,43.7972794,172652,GO-20182011853,2018-10-31T22:23:00.000Z,2018-10-31T22:23:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,October,31,304,Wednesday ,22,2018,October,31,304,Wednesday ,22,Auto Theft,D42,132,Malvern (132),43.7972794,-79.2148972,159866
-79.450325,43.733936299999989,171957,GO-20142032794,2014-05-07T05:20:00.000Z,2014-05-07T15:01:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,7,127,Wednesday ,15,2014,May,7,127,Wednesday ,5,Auto Theft,D32,33,Clanton Park (33),43.7339363,-79.450325,159867
-79.3709106,43.6679115,172653,GO-20181973921,2018-10-26T03:28:00.000Z,2018-10-26T03:28:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,October,26,299,Friday    ,3,2018,October,26,299,Friday    ,3,Auto Theft,D51,74,North St.James Town (74),43.6679115,-79.3709106,159868
-79.4534988,43.694980599999987,171958,GO-20142039081,2014-05-05T13:00:00.000Z,2014-05-08T14:57:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,8,128,Thursday  ,14,2014,May,5,125,Monday    ,13,Auto Theft,D13,108,Briar Hill-Belgravia (108),43.6949806,-79.4534988,159869
-79.232864399999983,43.7629929,172654,GO-2017502472,2017-03-20T20:30:00.000Z,2017-03-21T12:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,March,21,80,Tuesday   ,12,2017,March,20,79,Monday    ,20,Auto Theft,D43,137,Woburn (137),43.7629929,-79.2328644,159870
-79.2047806,43.7639694,171959,GO-20142041397,2014-05-08T18:30:00.000Z,2014-05-08T21:51:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2014,May,8,128,Thursday  ,21,2014,May,8,128,Thursday  ,18,Auto Theft,D43,137,Woburn (137),43.7639694,-79.2047806,159871
-79.232864399999983,43.7629929,172655,GO-2017502472,2017-03-20T20:30:00.000Z,2017-03-21T12:39:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,March,21,80,Tuesday   ,12,2017,March,20,79,Monday    ,20,Auto Theft,D43,137,Woburn (137),43.7629929,-79.2328644,159872
-79.5967636,43.7403297,172656,GO-2018447692,2018-03-10T22:00:00.000Z,2018-03-11T09:06:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,March,11,70,Sunday    ,9,2018,March,10,69,Saturday  ,22,Auto Theft,D23,1,West Humber-Clairville (1),43.7403297,-79.5967636,159873
-79.5967636,43.7403297,172657,GO-2018447692,2018-03-10T22:00:00.000Z,2018-03-11T09:06:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,March,11,70,Sunday    ,9,2018,March,10,69,Saturday  ,22,Auto Theft,D23,1,West Humber-Clairville (1),43.7403297,-79.5967636,159874
-79.2484894,43.837242099999983,172658,GO-2018675827,2018-04-15T22:30:00.000Z,2018-04-15T22:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,15,105,Sunday    ,22,2018,April,15,105,Sunday    ,22,Auto Theft,D42,131,Rouge (131),43.8372421,-79.2484894,159875
-79.2484894,43.837242099999983,172659,GO-2018675827,2018-04-15T22:30:00.000Z,2018-04-15T22:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,15,105,Sunday    ,22,2018,April,15,105,Sunday    ,22,Auto Theft,D42,131,Rouge (131),43.8372421,-79.2484894,159876
-79.2484894,43.837242099999983,172660,GO-2018675827,2018-04-15T22:30:00.000Z,2018-04-15T22:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,15,105,Sunday    ,22,2018,April,15,105,Sunday    ,22,Auto Theft,D42,131,Rouge (131),43.8372421,-79.2484894,159877
-79.2484894,43.837242099999983,172661,GO-2018675827,2018-04-15T22:30:00.000Z,2018-04-15T22:38:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,15,105,Sunday    ,22,2018,April,15,105,Sunday    ,22,Auto Theft,D42,131,Rouge (131),43.8372421,-79.2484894,159878
-79.3598862,43.7790871,172662,GO-20171561580,2017-08-28T22:30:00.000Z,2017-08-29T06:52:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,August,29,241,Tuesday   ,6,2017,August,28,240,Monday    ,22,Auto Theft,D33,47,Don Valley Village (47),43.7790871,-79.3598862,159879
-79.397415200000012,43.6485405,172663,GO-2018682139,2018-04-16T21:20:00.000Z,2018-04-16T21:49:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,16,106,Monday    ,21,2018,April,16,106,Monday    ,21,Auto Theft,D14,78,Kensington-Chinatown (78),43.6485405,-79.3974152,159880
-79.400825499999982,43.6443062,172664,GO-2018664370,2018-04-13T13:00:00.000Z,2018-04-13T20:52:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,April,13,103,Friday    ,20,2018,April,13,103,Friday    ,13,Auto Theft,D14,77,Waterfront Communities-The Island (77),43.6443062,-79.4008255,159881
-79.5730591,43.76178740000001,172665,GO-20173295660,2017-12-31T11:54:00.000Z,2017-12-31T11:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,December,31,365,Sunday    ,11,2017,December,31,365,Sunday    ,11,Auto Theft,D31,21,Humber Summit (21),43.7617874,-79.5730591,159882
-79.5730591,43.76178740000001,172666,GO-20173295660,2017-12-31T11:54:00.000Z,2017-12-31T11:54:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,December,31,365,Sunday    ,11,2017,December,31,365,Sunday    ,11,Auto Theft,D31,21,Humber Summit (21),43.7617874,-79.5730591,159883
-79.5784149,43.6898994,172667,GO-2018838276,2018-05-06T21:00:00.000Z,2018-05-09T18:09:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,9,129,Wednesday ,18,2018,May,6,126,Sunday    ,21,Auto Theft,D23,1,West Humber-Clairville (1),43.6898994,-79.5784149,159884
-79.5784149,43.6898994,172668,GO-2018835542,2018-05-07T15:00:00.000Z,2018-05-09T10:58:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,9,129,Wednesday ,10,2018,May,7,127,Monday    ,15,Auto Theft,D23,1,West Humber-Clairville (1),43.6898994,-79.5784149,159885
-79.2591019,43.8048782,172669,GO-2018841334,2018-05-09T22:00:00.000Z,2018-05-10T07:25:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2018,May,10,130,Thursday  ,7,2018,May,9,129,Wednesday ,22,Auto Theft,D42,129,Agincourt North (129),43.8048782,-79.2591019,159886
-79.272659300000015,43.8253288,172670,GO-2018847636,2018-05-10T21:00:00.000Z,2018-05-11T03:45:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,11,131,Friday    ,3,2018,May,10,130,Thursday  ,21,Auto Theft,D42,130,Milliken (130),43.8253288,-79.2726593,159887
-79.5131149,43.7104454,172671,GO-2018856332,2018-05-11T19:00:00.000Z,2018-05-12T12:09:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,12,132,Saturday  ,12,2018,May,11,131,Friday    ,19,Auto Theft,D12,23,Pelmo Park-Humberlea (23),43.7104454,-79.5131149,159888
-79.3132019,43.8150024,172672,GO-2018861337,2018-05-12T20:00:00.000Z,2018-05-13T08:46:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,13,133,Sunday    ,8,2018,May,12,132,Saturday  ,20,Auto Theft,D42,116,Steeles (116),43.8150024,-79.3132019,159889
-79.2642593,43.799083699999983,172673,GO-2018861653,2018-05-12T22:00:00.000Z,2018-05-13T10:43:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,13,133,Sunday    ,10,2018,May,12,132,Saturday  ,22,Auto Theft,D42,129,Agincourt North (129),43.7990837,-79.2642593,159890
-79.3508835,43.7549629,172674,GO-2018851598,2018-04-28T12:00:00.000Z,2018-05-11T17:45:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,May,11,131,Friday    ,17,2018,April,28,118,Saturday  ,12,Auto Theft,D33,40,St.Andrew-Windfields (40),43.7549629,-79.3508835,159891
-79.5886612,43.6817741,172675,GO-2018867285,2018-05-13T15:00:00.000Z,2018-05-14T09:03:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,14,134,Monday    ,9,2018,May,13,133,Sunday    ,15,Auto Theft,D23,1,West Humber-Clairville (1),43.6817741,-79.5886612,159892
-79.5756302,43.701950099999983,172676,GO-2018866208,2018-05-14T03:44:00.000Z,2018-05-14T03:44:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,14,134,Monday    ,3,2018,May,14,134,Monday    ,3,Auto Theft,D23,1,West Humber-Clairville (1),43.7019501,-79.5756302,159893
-79.3909302,43.6703262,172677,GO-2018878061,2018-05-15T18:35:00.000Z,2018-05-15T18:56:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,15,135,Tuesday   ,18,2018,May,15,135,Tuesday   ,18,Auto Theft,D53,95,Annex (95),43.6703262,-79.3909302,159894
-79.5448608,43.600853,172678,GO-2018878880,2018-05-15T18:00:00.000Z,2018-05-15T21:25:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,15,135,Tuesday   ,21,2018,May,15,135,Tuesday   ,18,Auto Theft,D22,20,Alderwood (20),43.600853,-79.5448608,159895
-79.534172100000021,43.7152061,172679,GO-2018545414,2018-03-26T13:00:00.000Z,2018-03-26T13:22:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,March,26,85,Monday    ,13,2018,March,26,85,Monday    ,13,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7152061,-79.5341721,159896
-79.534172100000021,43.7152061,172680,GO-2018545414,2018-03-26T13:00:00.000Z,2018-03-26T13:22:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,March,26,85,Monday    ,13,2018,March,26,85,Monday    ,13,Auto Theft,D31,23,Pelmo Park-Humberlea (23),43.7152061,-79.5341721,159897
-79.5209808,43.622249599999989,172681,GO-2018883034,2018-05-14T09:00:00.000Z,2018-05-16T14:05:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,May,16,136,Wednesday ,14,2018,May,14,134,Monday    ,9,Auto Theft,D22,14,Islington-City Centre West (14),43.6222496,-79.5209808,159898
-79.5209808,43.622249599999989,172682,GO-2018883034,2018-05-14T09:00:00.000Z,2018-05-16T14:05:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2018,May,16,136,Wednesday ,14,2018,May,14,134,Monday    ,9,Auto Theft,D22,14,Islington-City Centre West (14),43.6222496,-79.5209808,159899
-79.3598862,43.7790871,172683,GO-2018874280,2018-05-14T21:30:00.000Z,2018-05-15T08:48:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,15,135,Tuesday   ,8,2018,May,14,134,Monday    ,21,Auto Theft,D33,47,Don Valley Village (47),43.7790871,-79.3598862,159900
-79.344650300000012,43.7646408,172684,GO-2018876121,2018-05-14T20:30:00.000Z,2018-05-15T13:31:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,May,15,135,Tuesday   ,13,2018,May,14,134,Monday    ,20,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7646408,-79.3446503,159901
-79.3355637,43.8002167,172685,GO-2018887378,2018-05-16T19:00:00.000Z,2018-05-17T07:17:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,17,137,Thursday  ,7,2018,May,16,136,Wednesday ,19,Auto Theft,D33,46,Pleasant View (46),43.8002167,-79.3355637,159902
-79.3355637,43.8002167,172686,GO-2018887378,2018-05-16T19:00:00.000Z,2018-05-17T07:17:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,May,17,137,Thursday  ,7,2018,May,16,136,Wednesday ,19,Auto Theft,D33,46,Pleasant View (46),43.8002167,-79.3355637,159903
-79.223999,43.7653618,172687,GO-2018174319,2018-01-27T22:00:00.000Z,2018-01-28T11:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,28,28,Sunday    ,11,2018,January,27,27,Saturday  ,22,Auto Theft,D43,137,Woburn (137),43.7653618,-79.223999,159904
-79.223999,43.7653618,172688,GO-2018174319,2018-01-27T22:00:00.000Z,2018-01-28T11:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,28,28,Sunday    ,11,2018,January,27,27,Saturday  ,22,Auto Theft,D43,137,Woburn (137),43.7653618,-79.223999,159905
-79.223999,43.7653618,172689,GO-2018174319,2018-01-27T22:00:00.000Z,2018-01-28T11:08:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,January,28,28,Sunday    ,11,2018,January,27,27,Saturday  ,22,Auto Theft,D43,137,Woburn (137),43.7653618,-79.223999,159906
-79.4254456,43.6922493,172690,GO-2018179094,2018-01-28T20:30:00.000Z,2018-01-29T08:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,29,29,Monday    ,8,2018,January,28,28,Sunday    ,20,Auto Theft,D13,106,Humewood-Cedarvale (106),43.6922493,-79.4254456,159907
-79.4254456,43.6922493,172691,GO-2018179094,2018-01-28T20:30:00.000Z,2018-01-29T08:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,January,29,29,Monday    ,8,2018,January,28,28,Sunday    ,20,Auto Theft,D13,106,Humewood-Cedarvale (106),43.6922493,-79.4254456,159908
-79.5811539,43.7006493,172692,GO-2018203232,2018-02-01T14:45:00.000Z,2018-02-01T17:44:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,1,32,Thursday  ,17,2018,February,1,32,Thursday  ,14,Auto Theft,D23,1,West Humber-Clairville (1),43.7006493,-79.5811539,159909
-79.5215378,43.742607099999987,172693,GO-2018206479,2018-02-01T23:00:00.000Z,2018-02-02T09:09:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,2,33,Friday    ,9,2018,February,1,32,Thursday  ,23,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.7426071,-79.5215378,159910
-79.257782,43.7039719,172694,GO-2018207995,2018-02-02T13:00:00.000Z,2018-02-02T13:13:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2018,February,2,33,Friday    ,13,2018,February,2,33,Friday    ,13,Auto Theft,D41,122,Birchcliffe-Cliffside (122),43.7039719,-79.257782,159911
-79.4482651,43.7248802,172695,GO-2018204533,2018-02-01T19:00:00.000Z,2018-02-01T22:05:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,1,32,Thursday  ,22,2018,February,1,32,Thursday  ,19,Auto Theft,D32,31,Yorkdale-Glen Park (31),43.7248802,-79.4482651,159912
-79.384635900000021,43.671814,172696,GO-2018207095,2018-02-01T23:00:00.000Z,2018-02-02T10:51:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,2,33,Friday    ,10,2018,February,1,32,Thursday  ,23,Auto Theft,D53,98,Rosedale-Moore Park (98),43.671814,-79.3846359,159913
-79.3611984,43.7027931,172697,GO-2018214920,2018-02-03T14:15:00.000Z,2018-02-03T15:20:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,3,34,Saturday  ,15,2018,February,3,34,Saturday  ,14,Auto Theft,D53,56,Leaside-Bennington (56),43.7027931,-79.3611984,159914
-79.3611984,43.7027931,172698,GO-2018214920,2018-02-03T14:15:00.000Z,2018-02-03T15:20:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,3,34,Saturday  ,15,2018,February,3,34,Saturday  ,14,Auto Theft,D53,56,Leaside-Bennington (56),43.7027931,-79.3611984,159915
-79.4263763,43.796627,172699,GO-2018225972,2018-02-02T18:00:00.000Z,2018-02-05T12:30:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2018,February,5,36,Monday    ,12,2018,February,2,33,Friday    ,18,Auto Theft,D32,36,Newtonbrook West (36),43.796627,-79.4263763,159916
-79.511314400000018,43.6983452,172700,GO-20171644130,2017-09-11T20:00:00.000Z,2017-09-13T15:51:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2017,September,13,256,Wednesday ,15,2017,September,11,254,Monday    ,20,Auto Theft,D12,113,Weston (113),43.6983452,-79.5113144,159917
-79.5443802,43.7382889,172701,GO-2018237355,2018-02-06T18:00:00.000Z,2018-02-07T06:13:00.000Z,House,2135,210,Theft Of Motor Vehicle,2018,February,7,38,Wednesday ,6,2018,February,6,37,Tuesday   ,18,Auto Theft,D31,22,Humbermede (22),43.7382889,-79.5443802,159918
